# t = 0
# x y z vof velocityx velocityy velocityz
3.496106984463548088e+03 1.830422504950000118e+01 -1.949760293657129662e+00 5.577593746494841076e-01 -9.066920413532060241e-01 -5.625390920410300311e-02 -3.653946738647779746e-01
3.532715434562643168e+03 1.830422504950000118e+01 1.993705945248894773e-01 5.021950900019002129e-01 3.064509089198225178e-01 -1.232468600856545665e-01 -7.897209236745447170e-01
3.569323884661738703e+03 1.830422504950000118e+01 2.116695073050919307e-01 5.065379308825759264e-01 1.660061816780021016e-01 -7.068723969918216943e-02 3.917232978992820636e-01
3.605932334760833783e+03 1.830422504950000118e+01 -4.659886223894242896e-01 5.272495596302122500e-01 -2.288727278866496406e-01 -5.797189822966770240e-02 -1.322554861781104762e-01
3.642540784859929317e+03 1.830422504950000118e+01 9.004220192671458234e-02 4.643000538680205347e-01 1.645076491662537110e-01 6.417783675805076651e-03 1.272983515678661331e-02
3.679149234959024398e+03 1.830422504950000118e+01 -6.817424628960618849e-01 5.613569545424318408e-01 -3.635882714529291571e-01 1.464779194785834349e-01 3.475748645822768212e-02
3.715757685058119478e+03 1.830422504950000118e+01 -3.772611470963599389e-02 4.383035192467016339e-01 -2.236606560341597716e-01 2.113812965919104059e-01 -8.082471345497153070e-01
3.752366135157215012e+03 1.830422504950000118e+01 1.494445466491649110e+00 5.429722494851586534e-01 6.268011879804425979e-01 -7.069680885839513262e-02 -3.950881959599070736e-01
3.788974585256310093e+03 1.830422504950000118e+01 1.530051185475041819e+00 5.535874795042678986e-01 5.919066593522106512e-01 -1.856061541789820746e-01 2.997069165903001320e-01
3.825583035355405173e+03 1.830422504950000118e+01 4.931409505206554300e-01 5.596161807657248355e-01 1.169378853363121362e-01 -3.544344163210484677e-02 5.292207348236183106e-01
3.862191485454500707e+03 1.830422504950000118e+01 -6.419013967125463127e-01 5.629620739686590492e-01 -2.317879349807167588e-01 -1.224819444828741943e-01 3.998687781704856614e-01
3.898799935553595787e+03 1.830422504950000118e+01 -1.160228982195565139e+00 4.483651565118927929e-01 -5.414734138074895897e-01 -6.934236114556664721e-02 1.103813061890187713e-01
3.935408385652690868e+03 1.830422504950000118e+01 -7.866941299934706588e-01 5.506634035305451036e-01 -2.995023685680031078e-01 2.159367651105434938e-01 -3.237530196703769514e-01
3.972016835751786402e+03 1.830422504950000118e+01 1.100319359713449741e-01 4.691420026379208297e-01 1.839910569789382222e-01 1.623777918744676030e-01 -3.066898639155747341e-01
4.008625285850881482e+03 1.830422504950000118e+01 6.337424435457339467e-02 4.574217275854366438e-01 4.238577900561366074e-02 -4.921656223413260756e-02 7.113378171846726494e-02
4.045233735949977017e+03 1.830422504950000118e+01 1.106245775975381873e-01 4.701771379201213907e-01 4.373603500765460561e-02 -1.080800263506145886e-02 -1.926184413035297027e-01
4.081842186049072097e+03 1.830422504950000118e+01 2.097262426540720259e-01 5.028198061026014631e-01 1.910701820174025289e-01 4.571369208377615984e-02 3.807387955670841762e-01
