# t = 1000
# x y z vof velocityx velocityy velocityz
2.104985880697928678e+03 1.830422504950000118e+01 1.296742633232019770e-01 4.494399934104367222e-01 9.764229613993014034e-02 1.615434224725356138e-01 -8.236545208759382675e-01
2.141594330797024213e+03 1.830422504950000118e+01 1.446948274954361402e+00 5.483215175230377048e-01 5.123792053256348566e-01 2.086478459364380089e-01 -4.927043460646263195e-01
2.178202780896119293e+03 1.830422504950000118e+01 1.539406975342417105e+00 5.512471448322074918e-01 4.558502637813466873e-01 3.156649779616081952e-01 2.755062936895754100e-01
2.214811230995214828e+03 1.830422504950000118e+01 7.324080330796811644e-01 4.932622390774644705e-01 4.420612852202745469e-01 4.409433382222885944e-01 4.810399528753747100e-01
2.251419681094309908e+03 1.830422504950000118e+01 -3.978619099960325478e-01 4.365556329869325625e-01 -8.590315117023500369e-02 3.985002368076809853e-01 6.831877080842957417e-01
2.288028131193404988e+03 1.830422504950000118e+01 -1.315863056518511875e+00 4.801064821562782692e-01 -1.551827937232467036e+00 3.527903352043690877e-01 5.326451453693010346e-02
2.324636581292500523e+03 1.830422504950000118e+01 -2.148022840095944463e-01 4.419046101384257463e-01 -1.393482754688661340e-01 4.386906591450639992e-02 -7.779661143289811065e-01
2.361245031391595603e+03 1.830422504950000118e+01 1.078407023587372837e+00 5.219154358014933548e-01 6.045278137954276376e-01 1.906498252120746029e-01 -1.349384861784702627e-01
2.397853481490690683e+03 1.830422504950000118e+01 4.781851614013188367e-01 4.675525863796474724e-01 2.434608831572453447e-01 2.655843136109677372e-01 5.269594867325090304e-01
2.434461931589786218e+03 1.830422504950000118e+01 -5.297899558587342295e-01 4.426295420804815528e-01 -4.738211150519708870e-01 1.813160897634798763e-01 3.534035411312161368e-01
2.471070381688881298e+03 1.830422504950000118e+01 -4.552835400450907510e-01 4.411079473338853640e-01 -2.049438037298797199e-01 3.477209522648944673e-01 -1.564085952918601030e-01
2.507678831787976378e+03 1.830422504950000118e+01 2.508482264146572049e-03 4.390295655935639862e-01 3.644855187899580518e-01 4.630566531404967101e-01 1.042896332629717482e-01
2.544287281887071913e+03 1.830422504950000118e+01 -7.163506288732739424e-01 4.449978399189198353e-01 -3.634500217305114411e-01 4.030277188848722103e-01 2.385924667406451039e-01
2.580895731986166993e+03 1.830422504950000118e+01 -5.519102986699002678e-01 4.413834606103477221e-01 -2.289491565591142974e-01 1.568441600526913615e-01 -4.023129301111814105e-01
2.617504182085262528e+03 1.830422504950000118e+01 3.241396683355792785e-01 4.554049506593562668e-01 5.613757633798296398e-01 -1.546761059265391591e-01 -2.122635151901847705e-01
2.654112632184357608e+03 1.830422504950000118e+01 -1.926622053087678754e-01 4.410207029577344340e-01 7.260391591852902171e-02 -3.595287455097571638e-01 2.993199563064444790e-01
2.690721082283452688e+03 1.830422504950000118e+01 -1.978037910528747112e-01 4.456236374532054345e-01 -9.078046792308110124e-02 1.770662827848101806e-01 -5.439442593149614869e-01
2.727329532382548223e+03 1.830422504950000118e+01 1.163711766655497026e+00 5.258255273531385887e-01 7.310272640781406706e-01 3.758338392297104757e-01 -1.827364074707108765e-01
2.763937982481643303e+03 1.830422504950000118e+01 4.397807661061436946e-01 4.635266895640166585e-01 6.444334526623770598e-01 5.047456430379704262e-01 7.124209214055174932e-01
2.800546432580738383e+03 1.830422504950000118e+01 -1.247401557537499039e+00 4.748318689670063542e-01 -1.141367894511414072e+00 8.817702325982261780e-01 5.503619165796105328e-01
2.837154882679833918e+03 1.830422504950000118e+01 -6.753565638471926702e-01 4.454522066689499127e-01 -5.270676248222998517e-01 1.702396283529087062e-01 -7.890885072426272462e-01
2.873763332778928998e+03 1.830422504950000118e+01 6.652589155003565402e-01 4.832474018830966722e-01 5.349963363782119785e-01 1.126882731323478187e-01 -3.489038373886726996e-01
2.910371782878024078e+03 1.830422504950000118e+01 5.845377274706646809e-01 4.805779900494758783e-01 4.017611848671596708e-01 2.512882042772732749e-01 1.287430738405377917e-01
2.946980232977119613e+03 1.830422504950000118e+01 2.691142592041435577e-01 4.574809260286856194e-01 2.040826148705301712e-01 5.826920100980165218e-01 1.419267355654307283e-01
2.983588683076214693e+03 1.830422504950000118e+01 3.186616240042861037e-02 4.432461799698987903e-01 1.465968923041792715e-01 7.434992121544499177e-01 2.621231251476505708e-01
