# t x y z velocityx velocityy velocityz
6.071130000000000564e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.043450534870182626e-02 1.264960653770393594e-02 -5.174905798215380555e-03 -1.546217768701226014e-01
6.071470000000000482e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.607402706218173313e-02 -3.872485507313215558e-02 -3.720404091766286482e-03 -1.657335244108506522e-01
6.071799999999999500e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.141118983393485928e-02 -7.416770877714781718e-02 -2.355493994864992641e-03 -1.340152579955222745e-01
6.072129999999999654e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.513931757587049148e-02 -7.239986067801543190e-02 -1.749419023091098582e-03 -1.322303295371981824e-01
6.072480000000000473e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.940052640882512974e-02 -8.440331152314724250e-02 -3.548698676295276595e-03 -1.162656659764950556e-01
6.072809999999999491e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.292124689275589822e-02 -1.108579556291518498e-01 -4.042978466607817511e-03 -9.520483692876675896e-02
6.073170000000000073e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.604798409578938850e-02 -1.480127457703019622e-01 -3.327014948034723741e-03 -7.098525582030162928e-02
6.073519999999999754e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.745061768542973929e-02 -1.943502932251093829e-01 -6.245661052373384717e-03 -5.720479840449804038e-02
6.073859999999999673e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.788788035539927823e-02 -2.354445394086506216e-01 -8.097645261948687237e-03 9.611590497611736256e-03
6.074199999999999591e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.767427825818523562e-02 -1.645118127684635778e-01 -9.738121100125219504e-03 4.082118676577825567e-02
6.074529999999999745e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.644147647622263120e-02 -1.001938023950836587e-01 -6.108797017793970302e-03 5.082016077302222573e-02
6.074869999999999663e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.424329954988823005e-02 -6.922852583184348207e-02 -4.466502163077475801e-03 7.202895062535748238e-02
6.075199999999999818e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.139873651388130904e-02 -4.593632534126424610e-02 -3.492923500021582073e-03 9.451354701842441808e-02
6.075529999999999973e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.788031571277253817e-02 -2.400558260312133513e-02 -3.084571300497798881e-03 1.112972771370655950e-01
6.075869999999999891e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.374239464165860819e-02 -1.707189994174152653e-02 -3.664984568564226552e-03 1.240942607139407794e-01
6.076200000000000045e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.938593681636577998e-02 1.296224777734429970e-02 -3.243444590324506133e-03 1.398846450484099724e-01
6.076530000000000200e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.483237684180347717e-02 6.873740192314084507e-02 -1.444387005317418916e-03 1.288085801425889187e-01
6.076870000000000118e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.033887213751057653e-02 9.571450337926143415e-02 -5.603644155775251278e-04 1.194855947548396913e-01
6.077200000000000273e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.342394534497131781e-03 8.017728462770207232e-02 -1.159508836208780237e-03 1.043569816858428284e-01
6.077480000000000473e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.518471411795360410e-03 6.073829006706830264e-02 -2.209920376219810280e-03 8.842541338927063788e-02
6.077780000000000200e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.177834937332263188e-04 6.658694920495272784e-02 -3.807996198563636577e-03 8.221799166809090620e-02
6.078110000000000355e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.233103377036109298e-03 1.285885691947992182e-01 -1.094224876749626653e-03 3.535927737541390975e-02
6.078440000000000509e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.282234523047045518e-03 1.097594590896397576e-01 -3.273587682623290036e-03 -7.889611114524110180e-04
6.078759999999999764e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.851496782464507902e-03 5.950143173194895330e-02 -6.006771111697316486e-03 -3.895372419279098664e-02
6.079089999999999918e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.388734012105403198e-04 -6.429419110559914108e-03 -1.041939859338353140e-02 -6.012328952917387476e-02
6.079429999999999836e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.903282531836503866e-04 -5.510861526628380025e-02 -1.272044038090730696e-02 -4.938885512678164308e-02
6.079750000000000227e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.961159986863723198e-03 -6.461482220095945972e-02 -1.326587832382831664e-02 -4.420642146804719397e-02
6.080069999999999482e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.342578007800800499e-03 -4.998781870007533434e-02 -1.167146851937085270e-02 -6.192028117904860990e-02
6.080410000000000537e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.813074247072530509e-03 -2.096533420673871162e-02 -9.048784969261747940e-03 -7.039200832168376887e-02
6.080739999999999554e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.050541739332615562e-03 -1.208467158451136461e-02 -7.252410707571298361e-03 -7.150802535394196191e-02
6.081069999999999709e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.042462754657003977e-02 -2.930486475770368790e-02 -6.996113797450511859e-03 -6.204992416176728642e-02
6.081399999999999864e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.240302595275403000e-02 -5.914110056220099609e-02 -7.198041459965787321e-03 -3.601723774785908078e-02
6.081730000000000018e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.322018331237973660e-02 -7.875457667005623941e-02 -6.469414200089291210e-03 6.823973094082945098e-04
6.082069999999999936e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.253301321302694935e-02 -8.414468064472493958e-02 -4.976833814333992551e-03 4.444056940186211918e-02
6.082400000000000091e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.038626548505917381e-02 -7.682453043218721855e-02 -3.480433853303616792e-03 8.537444382245540364e-02
6.082720000000000482e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.987655649854348019e-03 -6.808590900782800215e-02 -4.558892029046144115e-03 1.217606941696190714e-01
6.083039999999999736e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.420342541260819824e-03 -5.162405295129091770e-02 -5.359511528600122837e-03 1.610784092644292897e-01
6.083360000000000127e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.169715366458218404e-03 1.150206901810931631e-02 -4.623166713457853294e-04 1.820983060764838624e-01
6.083669999999999618e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.168398024778805222e-03 5.266221714660473951e-02 -3.715900663690512983e-04 1.966226802449992650e-01
6.083970000000000482e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.567112980242135745e-02 6.368700432818541479e-02 -2.278104962418603125e-03 2.179986782563196057e-01
6.084310000000000400e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.326301923570886498e-02 1.406804193864395480e-01 -1.771214915415574628e-03 2.138349695620767876e-01
6.084650000000000318e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.138269671677795802e-02 1.553434624398903063e-01 -2.722773513163058434e-03 2.104829175457456347e-01
6.084969999999999573e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.860671873592655401e-02 2.218328456417832384e-01 -2.849102189103021928e-03 1.976759106017800804e-01
6.085309999999999491e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.610282687319223333e-02 2.804491587605876246e-01 -2.667288040130768798e-03 1.602729926421583295e-01
6.085660000000000309e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.218096962427692942e-02 2.388099915629105785e-01 -3.335483189046464444e-03 1.330334845828505252e-01
6.086000000000000227e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.651854583428108508e-02 3.017379004002974097e-01 -2.918439601042512738e-03 9.585022533030301828e-02
6.086319999999999482e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.857079435971927067e-02 3.555643252828150636e-01 -3.630950777622331954e-03 1.764547843696623666e-02
6.086660000000000537e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.812762143418791216e-02 3.241162350718173601e-01 -6.882900314529826619e-03 -5.404914789623683352e-02
6.087010000000000218e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.484398531243186298e-02 2.655276911676928142e-01 -9.695470460168765375e-03 -9.288735473150158684e-02
6.087340000000000373e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.079580758372920918e-02 2.520767422880851871e-01 -7.122530733632413680e-03 -1.353294766861656839e-01
6.087680000000000291e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.384350001036207284e-02 2.264636848298645089e-01 -5.914162617396693383e-03 -1.781157541644766140e-01
6.088039999999999736e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.606512453522731088e-02 1.664314817293563453e-01 -9.019294295147976120e-03 -2.035104120866099153e-01
6.088390000000000555e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.959572004811883081e-02 1.398204223199596974e-01 -7.561283000006596526e-03 -1.965603274529987288e-01
6.088730000000000473e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.144012727720993883e-02 7.806723065689499808e-02 -7.592180494737750356e-03 -2.254396046336129555e-01
6.089080000000000155e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.415819679009470977e-02 4.795226211033763730e-02 -7.384248340722690887e-03 -1.838576205170640576e-01
6.089400000000000546e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.696379278375933136e-03 3.729458735953877779e-02 -6.115775865143454650e-03 -1.826736102952990770e-01
6.089740000000000464e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.503214682452119018e-03 -1.419517392277016773e-02 -2.992815416252222159e-03 -1.750522664376827076e-01
6.090099999999999909e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.305190511286245497e-03 -6.211702155631997069e-02 5.667259297522825832e-03 -1.047396353136294256e-01
6.090420000000000300e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.623966889450939366e-03 -2.712905551265749893e-02 -1.185314855596112217e-03 -1.325770787988962418e-01
6.090760000000000218e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.179529810186644156e-02 -3.195542901395402591e-02 -2.781163165672811532e-03 -1.220563258707420412e-01
6.091119999999999663e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.634344320077653692e-02 -3.886783163364642552e-02 -3.543146618968347553e-03 -1.069026958935030830e-01
6.091459999999999582e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.953618989772437295e-02 -4.272950868869217211e-02 3.616603074135207006e-03 1.984872167050091840e-02
6.091799999999999500e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.015515043674773188e-02 -4.144823828142343847e-02 6.868373703076534158e-03 -3.354580427055271763e-02
6.092140000000000555e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.124321161286072193e-02 -3.927712149176076223e-02 5.432354330431713590e-03 -5.059758256089097461e-02
6.092469999999999573e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.340323623956649252e-02 -3.807391221093170408e-02 1.813649054195856647e-03 -7.734769727434263886e-02
6.092809999999999491e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.699693056305111499e-02 -4.257088904434614546e-02 -4.429244950843046376e-03 -1.108511148646443845e-01
6.093129999999999882e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.106768260238501264e-02 -4.759163765322199646e-02 -7.738949941613615380e-03 -1.090810160237314086e-01
6.093450000000000273e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.475897583464951368e-02 -5.386162026256970797e-02 -8.039062210658342797e-03 -8.221904406801713860e-02
6.093759999999999764e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.670585474262058612e-02 -6.259850532335829720e-02 -7.493816943826750628e-03 -4.840710218997720804e-02
6.094080000000000155e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.635125382031663410e-02 -7.332907755427012231e-02 -7.676202908024593909e-03 -1.571756507266525854e-02
6.094410000000000309e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.676541048350983470e-02 -1.025289057752186983e-01 -1.389313299781382016e-02 -6.479487059456812137e-02
6.094729999999999563e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.893475660310928566e-02 -1.103642653766174625e-01 -1.295143202029096392e-02 -5.655748487149978021e-02
6.095059999999999718e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.107253418915397802e-02 -9.850217281913388467e-02 -8.971502711316125048e-03 -4.885070171590191052e-02
6.095380000000000109e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.210473071559799052e-02 -9.530758184217834328e-02 -7.219765990250206003e-03 -3.701714317561045908e-02
6.095720000000000027e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.281957204216033097e-02 -9.559681213720180870e-02 -6.491287874955417245e-03 -2.005550441220780439e-02
6.096050000000000182e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.331102453933413643e-02 -9.831954030374259745e-02 -6.375159168634723407e-03 6.089479233509173008e-04
6.096369999999999436e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.358069942777100664e-02 -1.025653985446219191e-01 -6.242261724551011019e-03 2.000434840618886892e-02
6.096699999999999591e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.360004760836400789e-02 -1.065399811439902422e-01 -5.398077990213278818e-03 3.735763046444765673e-02
6.097019999999999982e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.313898075374740515e-02 -1.088633210320464756e-01 -4.284640345876120429e-03 5.301893741576699237e-02
6.097359999999999900e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.740968487144775978e-02 -1.155549457594037543e-01 -4.405352506254399045e-03 6.443520253685791621e-02
6.097690000000000055e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.749999999999999861e-02 -1.019191357731307201e-01 5.602482738248253970e-03 6.710627056916335098e-02
6.098010000000000446e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.371857935539200601e-02 -8.649092719122826456e-02 -1.146043600501049295e-02 9.762907711798986254e-02
6.098350000000000364e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.974359533203640993e-02 -7.795784386563262003e-02 -1.569589919543177073e-02 1.243901428224787609e-01
6.098690000000000282e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.544520826067059316e-02 -6.590247882680495828e-02 -1.357559381673909341e-02 1.448737588965575418e-01
6.099030000000000200e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.082656101396676215e-02 -5.536940599342629610e-02 -8.690727038124046108e-03 1.652526958967308612e-01
6.099370000000000118e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.570355784794732687e-02 -2.021203872896335310e-02 -7.044798049111337945e-03 1.781198059702600589e-01
6.099710000000000036e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.919168341836913719e-03 5.754732000370386263e-03 -3.008145834217185177e-03 1.898913666075950080e-01
6.100080000000000382e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.017177363311772387e-03 1.266537463579728122e-02 -3.266512628329196460e-03 2.058634970848915446e-01
6.100410000000000537e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.557224383873997170e-03 7.400260829164506671e-02 -1.544646812759495986e-03 2.015764831699893012e-01
6.100760000000000218e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.250215658518247230e-02 7.922567421684256761e-02 -3.446376808138699316e-03 2.080054641734486176e-01
6.101100000000000136e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.058082287316017819e-02 1.318269046234891995e-01 -6.253540086445867965e-03 2.117551134849881556e-01
6.101459999999999582e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.856452603104248783e-02 1.653059132084759020e-01 -9.470131482955305643e-03 1.990260861406865367e-01
