ZONE T = " 0.00000E+00", I=  129, J=  256
 7.44186075E-02  4.35784639E-02  3.60340388E-03  3.84321703E-02 -2.44328706E+00 -1.41530509E+00
 7.50890454E-02  4.35784639E-02  3.63575981E-03  3.86476967E-02 -2.43940482E+00 -1.41287638E+00
 7.57594833E-02  4.35784639E-02  3.66562401E-03  3.88355300E-02 -2.43585208E+00 -1.41077076E+00
 7.64299212E-02  4.35784639E-02  3.69310103E-03  3.89970559E-02 -2.43260881E+00 -1.40896818E+00
 7.71003591E-02  4.35784639E-02  3.71829199E-03  3.91336050E-02 -2.42965651E+00 -1.40745014E+00
 7.77707970E-02  4.35784639E-02  3.74129426E-03  3.92464505E-02 -2.42697813E+00 -1.40619962E+00
 7.84412349E-02  4.35784639E-02  3.76220142E-03  3.93368087E-02 -2.42455796E+00 -1.40520088E+00
 7.91116728E-02  4.35784639E-02  3.78110394E-03  3.94058467E-02 -2.42238138E+00 -1.40443934E+00
 7.97821107E-02  4.35784639E-02  3.79808833E-03  3.94546750E-02 -2.42043494E+00 -1.40390153E+00
 8.04525487E-02  4.35784639E-02  3.81323851E-03  3.94843619E-02 -2.41870603E+00 -1.40357488E+00
 8.11229866E-02  4.35784639E-02  3.82663400E-03  3.94959161E-02 -2.41718307E+00 -1.40344781E+00
 8.17934245E-02  4.35784639E-02  3.83835304E-03  3.94903198E-02 -2.41585508E+00 -1.40350935E+00
 8.24638624E-02  4.35784639E-02  3.84846952E-03  3.94684972E-02 -2.41471195E+00 -1.40374941E+00
 8.31343003E-02  4.35784639E-02  3.85705484E-03  3.94313349E-02 -2.41374419E+00 -1.40415852E+00
 8.38047382E-02  4.35784639E-02  3.86417766E-03  3.93796798E-02 -2.41294292E+00 -1.40472782E+00
 8.44751761E-02  4.35784639E-02  3.86990433E-03  3.93143442E-02 -2.41229977E+00 -1.40544896E+00
 8.51456140E-02  4.35784639E-02  3.87429791E-03  3.92360964E-02 -2.41180699E+00 -1.40631421E+00
 8.58160519E-02  4.35784639E-02  9.26579810E-19  1.04784305E-17 -1.56535598E+01 -1.56535598E+01
 0.00000000E+00  4.42489018E-02  1.10253396E-18  7.82694888E-18 -1.56535598E+01 -1.56535598E+01
 6.70437905E-04  4.42489018E-02  2.91591393E-18  3.11507436E-17 -1.56535598E+01 -1.56535598E+01
 1.34087581E-03  4.42489018E-02  2.31063218E-18  9.99714483E-17 -1.56535598E+01 -1.56535598E+01
 2.01131372E-03  4.42489018E-02  1.03890093E-18  5.86453272E-17 -1.56535598E+01 -1.56535598E+01
 2.68175162E-03  4.42489018E-02  3.41239169E-18  5.50633451E-17 -1.56535598E+01 -1.56535598E+01
 3.35218953E-03  4.42489018E-02  3.41030270E-18  6.81354684E-17 -1.56535598E+01 -1.56535598E+01
 4.02262743E-03  4.42489018E-02  3.53117170E-18  1.00316974E-17 -1.56535598E+01 -1.56535598E+01
 4.69306534E-03  4.42489018E-02  4.12023158E-18  3.48416747E-17 -1.56535598E+01 -1.56535598E+01
 5.36350324E-03  4.42489018E-02  3.63216788E-18  6.72442880E-18 -1.56535598E+01 -1.56535598E+01
 6.03394115E-03  4.42489018E-02  5.63581749E-18  6.57645673E-17 -1.56535598E+01 -1.56535598E+01
 6.70437905E-03  4.42489018E-02  2.25605656E-18  2.20872796E-17 -1.56535598E+01 -1.56535598E+01
 7.37481696E-03  4.42489018E-02  3.26386204E-18  6.93219883E-17 -1.56535598E+01 -1.56535598E+01
 8.04525487E-03  4.42489018E-02  3.52014078E-18  5.37782437E-17 -1.56535598E+01 -1.56535598E+01
 8.71569277E-03  4.42489018E-02  1.20064793E-18  6.95525772E-17 -1.56535598E+01 -1.56535598E+01
 9.38613068E-03  4.42489018E-02  1.82210504E-18  5.22745012E-17 -1.56535598E+01 -1.56535598E+01
 1.00565686E-02  4.42489018E-02  2.72145234E-18  6.28261314E-17 -1.56535598E+01 -1.56535598E+01
 1.07270065E-02  4.42489018E-02  5.05361013E-19  1.18870654E-16 -1.56535598E+01 -1.56535598E+01
 1.13974444E-02  4.42489018E-02  9.11052522E-19  1.08064231E-16 -1.56535598E+01 -1.56535598E+01
 1.20678823E-02  4.42489018E-02  1.59809184E-18  2.73383284E-17 -1.56535598E+01 -1.56535598E+01
 1.27383202E-02  4.42489018E-02  6.14798207E-18  1.50980853E-16 -1.56535598E+01 -1.56535598E+01
 1.34087581E-02  4.42489018E-02  1.66174658E-18  7.88665316E-17 -1.56535598E+01 -1.56535598E+01
 1.40791960E-02  4.42489018E-02  2.26004316E-18  1.78224096E-16 -1.56535598E+01 -1.56535598E+01
 1.47496339E-02  4.42489018E-02  1.82210504E-18  1.00911395E-16 -1.56535598E+01 -1.56535598E+01
 1.54200718E-02  4.42489018E-02  2.02144405E-18  1.39398670E-16 -1.56535598E+01 -1.56535598E+01
 1.60905097E-02  4.42489018E-02  7.14688398E-18  9.85697447E-17 -1.56535598E+01 -1.56535598E+01
 1.67609476E-02  4.42489018E-02  1.53699552E-18  1.79399643E-16 -1.56535598E+01 -1.56535598E+01
 1.74313855E-02  4.42489018E-02  1.23063449E-17  1.02404758E-16 -1.56535598E+01 -1.56535598E+01
 1.81018234E-02  4.42489018E-02  8.08577620E-18  1.72902770E-16 -1.56535598E+01 -1.56535598E+01
 1.87722614E-02  4.42489018E-02  4.31780639E-18  9.95130173E-17 -1.56535598E+01 -1.56535598E+01
 1.94426993E-02  4.42489018E-02  8.14870148E-18  2.01822790E-16 -1.56535598E+01 -1.56535598E+01
 2.01131372E-02  4.42489018E-02  4.52008631E-18  2.16128463E-16 -1.56535598E+01 -1.56535598E+01
 2.07835751E-02  4.42489018E-02  2.08365683E-18  7.79262254E-17 -1.56535598E+01 -1.56535598E+01
 2.14540130E-02  4.42489018E-02  2.85875359E-18  1.17586596E-16 -1.56535598E+01 -1.56535598E+01
 2.21244509E-02  4.42489018E-02  3.19618368E-18  1.35317822E-16 -1.56535598E+01 -1.56535598E+01
 2.27948888E-02  4.42489018E-02  1.47163348E-17  7.73244695E-17 -1.56535598E+01 -1.56535598E+01
 2.34653267E-02  4.42489018E-02  7.36683939E-18  1.78878132E-16 -1.56535598E+01 -1.56535598E+01
 2.41357646E-02  4.42489018E-02  6.78012947E-18  7.73244695E-17 -1.56535598E+01 -1.56535598E+01
 2.48062025E-02  4.42489018E-02  1.80803452E-17  2.76779479E-16 -1.56535598E+01 -1.55578661E+01
 2.54766404E-02  4.42489018E-02  1.26365519E-17  2.06456424E-16 -1.56535598E+01 -1.56535598E+01
 2.61470783E-02  4.42489018E-02  1.29435574E-17  6.96993349E-17 -1.56535598E+01 -1.56535598E+01
 2.68175162E-02  4.42489018E-02  7.14688398E-18  4.32256925E-17 -1.56535598E+01 -1.56535598E+01
 2.74879541E-02  4.42489018E-02  1.31491012E-17  1.75050713E-16 -1.56535598E+01 -1.56535598E+01
 2.81583920E-02  4.42489018E-02  5.20301008E-18  1.04101253E-16 -1.56535598E+01 -1.56535598E+01
 2.88288299E-02  4.42489018E-02  4.04288810E-18  9.66555868E-18 -1.56535598E+01 -1.56535598E+01
 2.94992678E-02  4.42489018E-02  7.14688398E-18  6.96993349E-17 -1.56535598E+01 -1.56535598E+01
 3.01697057E-02  4.42489018E-02  6.14798207E-18  3.86622347E-17 -1.56535598E+01 -1.56535598E+01
 3.08401437E-02  4.42489018E-02  6.06433215E-18  1.12718815E-16 -1.56535598E+01 -1.56535598E+01
 3.15105816E-02  4.42489018E-02  6.47177870E-18  1.93311174E-17 -1.56535598E+01 -1.56535598E+01
 3.21810195E-02  4.42489018E-02  1.42937680E-18  7.97042388E-17 -1.56535598E+01 -1.56535598E+01
 3.28514574E-02  4.42489018E-02  5.07881532E-18  8.20149851E-17 -1.56535598E+01 -1.56535598E+01
 3.35218953E-02  4.42489018E-02  7.14688398E-19  1.17983180E-16 -1.56535598E+01 -1.56535598E+01
 3.41923332E-02  4.42489018E-02  7.14688398E-18  9.66555868E-17 -1.56535598E+01 -1.56535598E+01
 3.48627711E-02  4.42489018E-02  1.01576306E-17  7.73244695E-17 -1.56535598E+01 -1.56535598E+01
 3.55332090E-02  4.42489018E-02  7.07505418E-18  8.64513850E-17 -1.56535598E+01 -1.56535598E+01
 3.62036469E-02  4.42489018E-02  3.44841781E-18  4.61650598E-17 -1.56535598E+01 -1.56535598E+01
 3.68740848E-02  4.42489018E-02  9.31839665E-18  9.66555868E-17 -1.56535598E+01 -1.56535598E+01
 3.75445227E-02  4.42489018E-02  2.63806194E-18  1.06978131E-16 -1.56535598E+01 -1.56535598E+01
 3.82149606E-02  4.42489018E-02  2.48861438E-18  5.97781791E-17 -1.56535598E+01 -1.56535598E+01
 3.88853985E-02  4.42489018E-02  9.04017262E-18  1.22260721E-16 -1.56535598E+01 -1.56535598E+01
 3.95558364E-02  4.42489018E-02  4.04288810E-18  1.08064231E-16 -1.56535598E+01 -1.56535598E+01
 4.02262743E-02  4.42489018E-02  7.14688398E-18  8.91120480E-17 -1.56535598E+01 -1.56535598E+01
 4.08967122E-02  4.42489018E-02  6.08535243E-18  1.10204325E-16 -1.56535598E+01 -1.56535598E+01
 4.15671501E-02  4.42489018E-02  1.01733327E-17  2.14501374E-16 -1.56535598E+01 -1.56535598E+01
 4.22375880E-02  4.42489018E-02  6.39236736E-18  8.64513850E-17 -1.56535598E+01 -1.56535598E+01
 4.29080259E-02  4.42489018E-02  3.57344199E-19  9.23301197E-17 -1.56535598E+01 -1.56535598E+01
 4.35784639E-02  4.42489018E-02  8.14870148E-18  7.97042388E-17 -1.56535598E+01 -1.56535598E+01
 4.42489018E-02  4.42489018E-02  6.39236736E-18  2.16128463E-17 -1.56535598E+01 -1.56535598E+01
 4.49193397E-02  4.42489018E-02  1.01072203E-18  8.91120480E-17 -1.56535598E+01 -1.56535598E+01
 4.55897776E-02  4.42489018E-02  6.87365291E-18  7.97042388E-17 -1.56535598E+01 -1.56535598E+01
 4.62602155E-02  4.42489018E-02  6.16871731E-18  7.94198583E-17 -1.56535598E+01 -1.56535598E+01
 4.69306534E-02  4.42489018E-02  3.67908371E-18  1.08737535E-16 -1.56535598E+01 -1.56535598E+01
 4.76010913E-02  4.42489018E-02  4.04288810E-18  5.04556976E-17 -1.56535598E+01 -1.56535598E+01
 4.82715292E-02  4.42489018E-02  7.43155664E-18  2.93966491E-17 -1.56535598E+01 -1.56535598E+01
 4.89419671E-02  4.42489018E-02  3.01368514E-18  4.56723217E-17 -1.56535598E+01 -1.56535598E+01
 4.96124050E-02  4.42489018E-02  3.67908371E-18  8.64513850E-17 -1.56535598E+01 -1.56535598E+01
 5.02828429E-02  4.42489018E-02  5.76200208E-18  4.37626782E-17 -1.56535598E+01 -1.56535598E+01
 5.09532808E-02  4.42489018E-02  6.79893707E-18  5.87932982E-17 -1.56535598E+01 -1.56535598E+01
 5.16237187E-02  4.42489018E-02  3.94699569E-18  4.83277934E-17 -1.56535598E+01 -1.56535598E+01
 5.22941566E-02  4.42489018E-02  1.01356069E-17  5.79933521E-17 -1.56535598E+01 -1.56535598E+01
 5.29645945E-02  4.42489018E-02  1.31529460E-04  1.56813167E-03 -3.88097696E+00 -2.80461747E+00
 5.36350324E-02  4.42489018E-02  3.29399872E-04  3.91260451E-03 -3.48227657E+00 -2.40753405E+00
 5.43054703E-02  4.42489018E-02  5.18977740E-04  6.14155190E-03 -3.28485127E+00 -2.21172187E+00
 5.49759082E-02  4.42489018E-02  7.00514287E-04  8.25918664E-03 -3.15458300E+00 -2.08306272E+00
 5.56463462E-02  4.42489018E-02  8.74257831E-04  1.02696322E-02 -3.05836047E+00 -1.98844511E+00
 5.63167841E-02  4.42489018E-02  1.04045330E-03  1.21769178E-02 -2.98277741E+00 -1.91446263E+00
 5.69872220E-02  4.42489018E-02  1.19934190E-03  1.39849757E-02 -2.92105699E+00 -1.85433828E+00
 5.76576599E-02  4.42489018E-02  1.35116074E-03  1.56976375E-02 -2.86929298E+00 -1.80416570E+00
 5.83280978E-02  4.42489018E-02  1.49614260E-03  1.73186332E-02 -2.82502701E+00 -1.76148638E+00
 5.89985357E-02  4.42489018E-02  1.63451592E-03  1.88515921E-02 -2.78661085E+00 -1.72465197E+00
 5.96689736E-02  4.42489018E-02  1.76650426E-03  2.03000379E-02 -2.75288531E+00 -1.69250315E+00
 6.03394115E-02  4.42489018E-02  1.89232632E-03  2.16673901E-02 -2.72300397E+00 -1.66419340E+00
 6.10098494E-02  4.42489018E-02  2.01219578E-03  2.29569644E-02 -2.69632977E+00 -1.63908554E+00
 6.16802873E-02  4.42489018E-02  2.12632126E-03  2.41719729E-02 -2.67237112E+00 -1.61668790E+00
 6.23507252E-02  4.42489018E-02  2.23490606E-03  2.53155232E-02 -2.65074073E+00 -1.59661309E+00
 6.30211631E-02  4.42489018E-02  2.33814870E-03  2.63906259E-02 -2.63112787E+00 -1.57855031E+00
 6.36916010E-02  4.42489018E-02  2.43624176E-03  2.74001830E-02 -2.61327962E+00 -1.56224654E+00
 6.43620389E-02  4.42489018E-02  2.52937301E-03  2.83470024E-02 -2.59698712E+00 -1.54749286E+00
 6.50324768E-02  4.42489018E-02  2.61772513E-03  2.92337960E-02 -2.58207596E+00 -1.53411479E+00
 6.57029147E-02  4.42489018E-02  2.70147515E-03  3.00631751E-02 -2.56839902E+00 -1.52196515E+00
 6.63733526E-02  4.42489018E-02  2.78079507E-03  3.08376589E-02 -2.55583101E+00 -1.51091860E+00
 6.70437905E-02  4.42489018E-02  2.85585177E-03  3.15596750E-02 -2.54426434E+00 -1.50086748E+00
 6.77142285E-02  4.42489018E-02  2.92680721E-03  3.22315632E-02 -2.53360588E+00 -1.49171863E+00
 6.83846664E-02  4.42489018E-02  2.99381804E-03  3.28555722E-02 -2.52377460E+00 -1.48339096E+00
 6.90551043E-02  4.42489018E-02  3.05703601E-03  3.34338660E-02 -2.51469945E+00 -1.47581340E+00
 6.97255422E-02  4.42489018E-02  3.11660848E-03  3.39685308E-02 -2.50631775E+00 -1.46892324E+00
 7.03959801E-02  4.42489018E-02  3.17267727E-03  3.44615635E-02 -2.49857410E+00 -1.46266502E+00
 7.10664180E-02  4.42489018E-02  3.22538036E-03  3.49148921E-02 -2.49141906E+00 -1.45698930E+00
 7.17368559E-02  4.42489018E-02  3.27485034E-03  3.53303594E-02 -2.48480854E+00 -1.45185194E+00
 7.24072938E-02  4.42489018E-02  3.32121600E-03  3.57097423E-02 -2.47870288E+00 -1.44721328E+00
 7.30777317E-02  4.42489018E-02  3.36460127E-03  3.60547410E-02 -2.47306640E+00 -1.44303762E+00
 7.37481696E-02  4.42489018E-02  3.40512620E-03  3.63669907E-02 -2.46786679E+00 -1.43929263E+00
 7.44186075E-02  4.42489018E-02  3.44290649E-03  3.66480582E-02 -2.46307477E+00 -1.43594903E+00
 7.50890454E-02  4.42489018E-02  3.47805382E-03  3.68994459E-02 -2.45866370E+00 -1.43298015E+00
 7.57594833E-02  4.42489018E-02  3.51067595E-03  3.71225945E-02 -2.45460926E+00 -1.43036168E+00
 7.64299212E-02  4.42489018E-02  3.54087662E-03  3.73188828E-02 -2.45088921E+00 -1.42807137E+00
 7.71003591E-02  4.42489018E-02  3.56875626E-03  3.74896355E-02 -2.44748311E+00 -1.42608878E+00
 7.77707970E-02  4.42489018E-02  3.59441130E-03  3.76361181E-02 -2.44437223E+00 -1.42439518E+00
 7.84412349E-02  4.42489018E-02  3.61793486E-03  3.77595444E-02 -2.44153926E+00 -1.42297326E+00
 7.91116728E-02  4.42489018E-02  3.63941669E-03  3.78610765E-02 -2.43896822E+00 -1.42180704E+00
 7.97821107E-02  4.42489018E-02  3.65894315E-03  3.79418260E-02 -2.43664434E+00 -1.42088177E+00
 8.04525487E-02  4.42489018E-02  3.67659714E-03  3.80028540E-02 -2.43455395E+00 -1.42018379E+00
 8.11229866E-02  4.42489018E-02  3.69245877E-03  3.80451782E-02 -2.43268435E+00 -1.41970038E+00
 8.17934245E-02  4.42489018E-02  3.70660578E-03  3.80697789E-02 -2.43102360E+00 -1.41941965E+00
 8.24638624E-02  4.42489018E-02  3.71911158E-03  3.80775791E-02 -2.42956079E+00 -1.41933067E+00
 8.31343003E-02  4.42489018E-02  3.73004789E-03  3.80694721E-02 -2.42828559E+00 -1.41942315E+00
 8.38047382E-02  4.42489018E-02  3.73948336E-03  3.80463084E-02 -2.42718839E+00 -1.41968748E+00
 8.44751761E-02  4.42489018E-02  3.74748440E-03  3.80089045E-02 -2.42626017E+00 -1.42011465E+00
 8.51456140E-02  4.42489018E-02  3.75411381E-03  3.79580301E-02 -2.42549257E+00 -1.42069633E+00
 8.58160519E-02  4.42489018E-02  1.50364053E-18  1.27205457E-17 -1.56535598E+01 -1.56535598E+01
 0.00000000E+00  4.49193397E-02  1.21754536E-18  5.08933183E-18 -1.56535598E+01 -1.56535598E+01
 6.70437905E-04  4.49193397E-02  2.18879066E-18  7.05097735E-17 -1.56535598E+01 -1.56535598E+01
 1.34087581E-03  4.49193397E-02  4.34864907E-18  6.71414404E-17 -1.56535598E+01 -1.56535598E+01
 2.01131372E-03  4.49193397E-02  2.41583173E-18  8.35388022E-17 -1.56535598E+01 -1.56535598E+01
 2.68175162E-03  4.49193397E-02  3.78213145E-18  2.25880391E-17 -1.56535598E+01 -1.56535598E+01
 3.35218953E-03  4.49193397E-02  5.84445719E-18  4.76655649E-17 -1.56535598E+01 -1.56535598E+01
 4.02262743E-03  4.49193397E-02  2.48673231E-18  6.81448026E-17 -1.56535598E+01 -1.56535598E+01
 4.69306534E-03  4.49193397E-02  1.36445407E-18  8.80367895E-17 -1.56535598E+01 -1.56535598E+01
 5.36350324E-03  4.49193397E-02  1.38510208E-18  1.91258611E-17 -1.56535598E+01 -1.56535598E+01
 6.03394115E-03  4.49193397E-02  4.23797550E-18  5.42326105E-17 -1.56535598E+01 -1.56535598E+01
 6.70437905E-03  4.49193397E-02  2.38143485E-18  5.59586503E-17 -1.56535598E+01 -1.56535598E+01
 7.37481696E-03  4.49193397E-02  3.82989243E-18  7.71526063E-17 -1.56535598E+01 -1.56535598E+01
 8.04525487E-03  4.49193397E-02  5.88322677E-18  4.42820817E-17 -1.56535598E+01 -1.56535598E+01
 8.71569277E-03  4.49193397E-02  4.50947991E-18  6.54881724E-17 -1.56535598E+01 -1.56535598E+01
 9.38613068E-03  4.49193397E-02  2.72145234E-18  4.78420746E-17 -1.56535598E+01 -1.56535598E+01
 1.00565686E-02  4.49193397E-02  7.71089664E-18  1.88726066E-17 -1.56535598E+01 -1.56535598E+01
 1.07270065E-02  4.49193397E-02  2.21456121E-18  3.48496674E-17 -1.56535598E+01 -1.56535598E+01
 1.13974444E-02  4.49193397E-02  3.61783428E-18  1.44983380E-17 -1.56535598E+01 -1.56535598E+01
 1.20678823E-02  4.49193397E-02  3.39006473E-18  5.79933521E-17 -1.56535598E+01 -1.56535598E+01
 1.27383202E-02  4.49193397E-02  6.47177870E-18  7.97042388E-17 -1.56535598E+01 -1.56535598E+01
 1.34087581E-02  4.49193397E-02  3.12037407E-18  6.73995146E-17 -1.56535598E+01 -1.56535598E+01
 1.40791960E-02  4.49193397E-02  5.15369133E-18  9.66555868E-17 -1.56535598E+01 -1.56535598E+01
 1.47496339E-02  4.49193397E-02  8.14870148E-18  9.66555868E-17 -1.56535598E+01 -1.56535598E+01
 1.54200718E-02  4.49193397E-02  2.48861438E-18  8.10121440E-17 -1.56535598E+01 -1.56535598E+01
 1.60905097E-02  4.49193397E-02  4.52008631E-18  9.66555868E-17 -1.56535598E+01 -1.56535598E+01
 1.67609476E-02  4.49193397E-02  3.39006473E-18  5.81943695E-17 -1.56535598E+01 -1.56535598E+01
 1.74313855E-02  4.49193397E-02  3.64421009E-18  2.13135979E-16 -1.56535598E+01 -1.56535598E+01
 1.81018234E-02  4.49193397E-02  8.33462734E-18  2.20408650E-16 -1.56535598E+01 -1.56535598E+01
 1.87722614E-02  4.49193397E-02  9.36282718E-18  1.20043749E-16 -1.56535598E+01 -1.56535598E+01
 1.94426993E-02  4.49193397E-02  3.64421009E-18  2.09098005E-16 -1.56535598E+01 -1.56535598E+01
 2.01131372E-02  4.49193397E-02  2.02144405E-18  8.64513850E-17 -1.56535598E+01 -1.56535598E+01
 2.07835751E-02  4.49193397E-02  6.16871731E-18  5.87932982E-17 -1.56535598E+01 -1.56535598E+01
 2.14540130E-02  4.49193397E-02  3.64421009E-18  6.96993349E-17 -1.56535598E+01 -1.56535598E+01
 2.21244509E-02  4.49193397E-02  3.19618368E-18  1.97139489E-16 -1.56535598E+01 -1.56535598E+01
 2.27948888E-02  4.49193397E-02  5.44290468E-18  6.11303606E-17 -1.56535598E+01 -1.56535598E+01
 2.34653267E-02  4.49193397E-02  5.44290468E-18  1.91855862E-16 -1.56535598E+01 -1.56535598E+01
 2.41357646E-02  4.49193397E-02  6.06433215E-18  3.86622347E-17 -1.56535598E+01 -1.56535598E+01
 2.48062025E-02  4.49193397E-02  6.78012947E-18  5.46766567E-17 -1.56535598E+01 -1.56535598E+01
 2.54766404E-02  4.49193397E-02  4.28813039E-18  9.85697447E-17 -1.56535598E+01 -1.56535598E+01
 2.61470783E-02  4.49193397E-02  9.31839665E-18  3.16020907E-16 -1.56535598E+01 -1.55002842E+01
 2.68175162E-02  4.49193397E-02  6.25097050E-18  1.86672944E-16 -1.56535598E+01 -1.56535598E+01
 2.74879541E-02  4.49193397E-02  2.26004316E-18  4.32256925E-17 -1.56535598E+01 -1.56535598E+01
 2.81583920E-02  4.49193397E-02  3.19618368E-18  3.98521194E-17 -1.56535598E+01 -1.56535598E+01
 2.88288299E-02  4.49193397E-02  7.18252951E-18  7.79262254E-17 -1.56535598E+01 -1.56535598E+01
 2.94992678E-02  4.49193397E-02  0.00000000E+00  1.22260721E-16 -1.56535598E+01 -1.56535598E+01
 3.01697057E-02  4.49193397E-02  1.01576306E-17  9.51947131E-17 -1.56535598E+01 -1.56535598E+01
 3.08401437E-02  4.49193397E-02  6.16871731E-18  1.35662581E-16 -1.56535598E+01 -1.56535598E+01
 3.15105816E-02  4.49193397E-02  5.15369133E-18  3.86622347E-17 -1.56535598E+01 -1.56535598E+01
 3.21810195E-02  4.49193397E-02  3.64421009E-18  1.97139489E-16 -1.56535598E+01 -1.56535598E+01
 3.28514574E-02  4.49193397E-02  1.33920668E-17  1.70864552E-16 -1.56535598E+01 -1.56535598E+01
 3.35218953E-02  4.49193397E-02  4.52008631E-18  1.78224096E-16 -1.56535598E+01 -1.56535598E+01
 3.41923332E-02  4.49193397E-02  8.33462734E-18  1.93311174E-16 -1.56535598E+01 -1.56535598E+01
 3.48627711E-02  4.49193397E-02  7.35816741E-18  4.10074925E-17 -1.56535598E+01 -1.56535598E+01
 3.55332090E-02  4.49193397E-02  6.33215534E-18  1.44983380E-16 -1.56535598E+01 -1.56535598E+01
 3.62036469E-02  4.49193397E-02  8.72388368E-18  6.05545516E-17 -1.56535598E+01 -1.56535598E+01
 3.68740848E-02  4.49193397E-02  4.54824911E-18  3.05651803E-17 -1.56535598E+01 -1.56535598E+01
 3.75445227E-02  4.49193397E-02  4.02904594E-18  1.35076237E-16 -1.56535598E+01 -1.56535598E+01
 3.82149606E-02  4.49193397E-02  2.26004316E-18  1.36691642E-16 -1.56535598E+01 -1.56535598E+01
 3.88853985E-02  4.49193397E-02  4.63343297E-18  4.42436924E-17 -1.56535598E+01 -1.56535598E+01
 3.95558364E-02  4.49193397E-02  2.37371785E-18  9.96302985E-17 -1.56535598E+01 -1.56535598E+01
 4.02262743E-02  4.49193397E-02  7.14688398E-18  1.59408478E-16 -1.56535598E+01 -1.56535598E+01
 4.08967122E-02  4.49193397E-02  1.23374346E-17  1.12718815E-16 -1.56535598E+01 -1.56535598E+01
 4.15671501E-02  4.49193397E-02  8.69455962E-18  2.73383284E-17 -1.56535598E+01 -1.56535598E+01
 4.22375880E-02  4.49193397E-02  6.16871731E-18  1.86672944E-16 -1.56535598E+01 -1.56535598E+01
 4.29080259E-02  4.49193397E-02  8.36521323E-18  5.63594077E-17 -1.56535598E+01 -1.56535598E+01
 4.35784639E-02  4.49193397E-02  2.26004316E-18  1.74248337E-16 -1.56535598E+01 -1.56535598E+01
 4.42489018E-02  4.49193397E-02  7.07505418E-18  1.04549002E-16 -1.56535598E+01 -1.56535598E+01
 4.49193397E-02  4.49193397E-02  7.23566855E-18  1.00911395E-16 -1.56535598E+01 -1.56535598E+01
 4.55897776E-02  4.49193397E-02  8.99769703E-18  7.54904266E-17 -1.56535598E+01 -1.56535598E+01
 4.62602155E-02  4.49193397E-02  7.73053700E-18  2.89966761E-17 -1.56535598E+01 -1.56535598E+01
 4.69306534E-02  4.49193397E-02  3.08435865E-18  2.73383284E-17 -1.56535598E+01 -1.56535598E+01
 4.76010913E-02  4.49193397E-02  2.28811930E-18  8.03245146E-17 -1.56535598E+01 -1.56535598E+01
 4.82715292E-02  4.49193397E-02  7.24118144E-18  8.78582803E-17 -1.56535598E+01 -1.56535598E+01
 4.89419671E-02  4.49193397E-02  3.68345355E-18  5.95610645E-17 -1.56535598E+01 -1.56535598E+01
 4.96124050E-02  4.49193397E-02  1.17217613E-17  5.87932982E-17 -1.56535598E+01 -1.56535598E+01
 5.02828429E-02  4.49193397E-02  7.03886441E-18  1.11573375E-16 -1.56535598E+01 -1.56535598E+01
 5.09532808E-02  4.49193397E-02  7.09307982E-18  3.48496674E-17 -1.56535598E+01 -1.56535598E+01
